Freq.	V(out)
2.51267347393007e-01	(-8.36842337525554e+00dB,1.73205296659332e+02°)
2.57120115776237e-01	(-7.86555016649043e+00dB,1.70489192831649e+02°)
2.63109212648240e-01	(-7.37426909849671e+00dB,1.67698982130270e+02°)
2.69237813507451e-01	(-6.89562966556853e+00dB,1.64836577129817e+02°)
2.75509167819167e-01	(-6.43069717287011e+00dB,1.61904730105728e+02°)
2.81926600738456e-01	(-5.98053409867749e+00dB,1.58907095690037e+02°)
2.88493514873196e-01	(-5.54617842988307e+00dB,1.55848272998756e+02°)
2.95213392088185e-01	(-5.12861953567728e+00dB,1.52733821043448e+02°)
3.02089795351270e-01	(-4.72877245251021e+00dB,1.49570241929178e+02°)
3.09126370622482e-01	(-4.34745174450394e+00dB,1.46364927756989e+02°)
3.16326848787169e-01	(-3.98534633424962e+00dB,1.43126069284513e+02°)
3.23695047634164e-01	(-3.64299682500815e+00dB,1.39862527123436e+02°)
3.31234873880024e-01	(-3.32077682006367e+00dB,1.36583669307966e+02°)
3.38950325240428e-01	(-3.01887956873479e+00dB,1.33299182089806e+02°)
3.46845492549813e-01	(-2.73731093602160e+00dB,1.30018863388649e+02°)
3.54924561930390e-01	(-2.47588923561985e+00dB,1.26752410067782e+02°)
3.63191817011685e-01	(-2.23425193881679e+00dB,1.23509210837155e+02°)
3.71651641201771e-01	(-2.01186874293153e+00dB,1.20298156008648e+02°)
3.80308520011413e-01	(-1.80806002113110e+00dB,1.17127473634028e+02°)
3.89167043432344e-01	(-1.62201933627212e+00dB,1.14004599013154e+02°)
3.98231908370938e-01	(-1.45283851764595e+00dB,1.10936081550171e+02°)
4.07507921138572e-01	(-1.29953377706890e+00dB,1.07927529873001e+02°)
4.16999999999999e-01	(-1.16107146102245e+00dB,1.04983593384507e+02°)
4.26713177781073e-01	(-1.03639226242458e+00dB,1.02107976247204e+02°)
4.36652604537224e-01	(-9.24433004877063e-01dB,9.93034783532931e+01°)
4.46823550284080e-01	(-8.24145420478029e-01dB,9.65720571100118e+01°)
4.57231407791707e-01	(-7.34511633564817e-01dB,9.39149037924083e+01°)
4.67881695443917e-01	(-6.54556312108293e-01dB,9.13325286377746e+01°)
4.78780060164199e-01	(-5.83355642569619e-01dB,8.88248496129559e+01°)
4.89932280409782e-01	(-5.20043419575582e-01dB,8.63912807198759e+01°)
5.01344269235459e-01	(-4.63814622897386e-01dB,8.40308166849893e+01°)
5.13022077428761e-01	(-4.13926889549720e-01dB,8.17421118089530e+01°)
5.24971896718166e-01	(-3.69700288912750e-01dB,7.95235515727860e+01°)
5.37200063056035e-01	(-3.30515784184388e-01dB,7.73733162756743e+01°)
5.49713059978020e-01	(-2.95812723575369e-01dB,7.52894365100461e+01°)
5.62517522040718e-01	(-2.65085657059752e-01dB,7.32698406699293e+01°)
5.75620238339401e-01	(-2.37880724859660e-01dB,7.13123949563375e+01°)
5.89028156107686e-01	(-2.13791816063521e-01dB,6.94149365099796e+01°)
6.02748384401050e-01	(-1.92456652247427e-01dB,6.75753003888622e+01°)
6.16788197866140e-01	(-1.73552912934505e-01dB,6.57913411365978e+01°)
6.31155040597897e-01	(-1.56794487600084e-01dB,6.40609496738015e+01°)
6.45856530086502e-01	(-1.41927912577571e-01dB,6.23820662040439e+01°)
6.60900461256282e-01	(-1.28729030169779e-01dB,6.07526897684112e+01°)
6.76294810598671e-01	(-1.16999890886896e-01dB,5.91708850170209e+01°)
6.92047740401460e-01	(-1.06565907313134e-01dB,5.76347866976892e+01°)
7.08167603076545e-01	(-9.72732589661496e-02dB,5.61426022952943e+01°)
7.24662945588487e-01	(-8.89865410236824e-02dB,5.46926131927356e+01°)
7.41542513986228e-01	(-8.15866453937946e-02dB,5.32831746671731e+01°)
7.58815258040360e-01	(-7.49688598268685e-02dB,5.19127149841088e+01°)
7.76490335988413e-01	(-6.90411692149584e-02dB,5.05797338069750e+01°)
7.94577119390671e-01	(-6.37227425788878e-02dB,4.92828001010125e+01°)
8.13085198099102e-01	(-5.89425892524521e-02dB,4.80205496769541e+01°)
8.32024385342020e-01	(-5.46383682371473e-02dB,4.67916824918378e+01°)
8.51404722927190e-01	(-5.07553354686385e-02dB,4.55949598006056e+01°)
8.71236486566131e-01	(-4.72454146906332e-02dB,4.44292012324275e+01°)
8.91530191322427e-01	(-4.40663786896690e-02dB,4.32932818493811e+01°)
9.12296597186960e-01	(-4.11811287416715e-02dB,4.21861292317340e+01°)
9.33546714782994e-01	(-3.85570612150824e-02dB,4.11067206231511e+01°)
9.55291811204157e-01	(-3.61655113350446e-02dB,4.00540801603090e+01°)
9.77543415988403e-01	(-3.39812651199039e-02dB,3.90272762042877e+01°)
1.00031332723112e+00	(-3.19821314423809e-02dB,3.80254187854368e+01°)
1.02361361784065e+00	(-3.01485670372071e-02dB,3.70476571689257e+01°)
1.04745664193949e+00	(-2.84633480736362e-02dB,3.60931775446753e+01°)
1.07185504141461e+00	(-2.69112826334899e-02dB,3.51612008426482e+01°)
1.09682175262037e+00	(-2.54789590889663e-02dB,3.42509806724040e+01°)
1.12237001323752e+00	(-2.41545259601658e-02dB,3.33618013842696e+01°)
1.14851336929201e+00	(-2.29274993566094e-02dB,3.24929762483482e+01°)
1.17526568233727e+00	(-2.17885945741172e-02dB,3.16438457467849e+01°)
1.20264113680379e+00	(-2.07295788334407e-02dB,3.08137759741796e+01°)
1.23065424751988e+00	(-1.97431425141523e-02dB,3.00021571407066e+01°)
1.25931986740763e+00	(-1.88227865628185e-02dB,2.92084021723420e+01°)
1.28865319535816e+00	(-1.79627240407658e-02dB,2.84319454025588e+01°)
1.31866978429021e+00	(-1.71577940294521e-02dB,2.76722413499069e+01°)
1.34938554939654e+00	(-1.64033863336471e-02dB,2.69287635760206e+01°)
1.38081677658240e+00	(-1.56953756177808e-02dB,2.62010036187781e+01°)
1.41298013110047e+00	(-1.50300637821116e-02dB,2.54884699955454e+01°)
1.44589266638705e+00	(-1.44041295357797e-02dB,2.47906872716778e+01°)
1.47957183310400e+00	(-1.38145842549420e-02dB,2.41071951897035e+01°)
1.51403548839132e+00	(-1.32587333303013e-02dB,2.34375478548700e+01°)
1.54930190533520e+00	(-1.27341423082219e-02dB,2.27813129729927e+01°)
1.58538978265673e+00	(-1.22386072185075e-02dB,2.21380711368034e+01°)
1.62231825462614e+00	(-1.17701285589073e-02dB,2.15074151572422e+01°)
1.66010690120808e+00	(-1.13268884734734e-02dB,2.08889494363794e+01°)
1.69877575844314e+00	(-1.09072307211696e-02dB,2.02822893788826e+01°)
1.73834532907129e+00	(-1.05096430824704e-02dB,1.96870608391646e+01°)
1.77883659340263e+00	(-1.01327418962176e-02dB,1.91028996015542e+01°)
1.82027102044148e+00	(-9.77525845862047e-03dB,1.85294508910261e+01°)
1.86267057926951e+00	(-9.43602705044661e-03dB,1.79663689122119e+01°)
1.90605775069402e+00	(-9.11397438775892e-03dB,1.74133164145815e+01°)
1.95045553916761e+00	(-8.80811031837547e-03dB,1.68699642818465e+01°)
1.99588748498539e+00	(-8.51751960826966e-03dB,1.63359911437845e+01°)
2.04237767676641e+00	(-8.24135468237414e-03dB,1.58110830088201e+01°)
2.08995076422571e+00	(-7.97882920121470e-03dB,1.52949329158261e+01°)
2.13863197124398e+00	(-7.72921237007495e-03dB,1.47872406037285e+01°)
2.18844710924154e+00	(-7.49182389050654e-03dB,1.42877121976027e+01°)
2.23942259086394e+00	(-7.26602947530399e-03dB,1.37960599100546e+01°)
2.29158544398628e+00	(-7.05123685823941e-03dB,1.33120017567681e+01°)
2.34496332604374e+00	(-6.84689223845507e-03dB,1.28352612851881e+01°)
2.39958453869593e+00	(-6.65247710713405e-03dB,1.23655673153872e+01°)
2.45547804283279e+00	(-6.46750541043339e-03dB,1.19026536922321e+01°)
2.51267347393006e+00	(-6.29152100876859e-03dB,1.14462590480387e+01°)
2.57120115776237e+00	(-6.12409539733626e-03dB,1.09961265749586e+01°)
2.63109212648239e+00	(-5.96482565740658e-03dB,1.05520038064013e+01°)
2.69237813507450e+00	(-5.81333261118003e-03dB,1.01136424068433e+01°)
2.75509167819166e+00	(-5.66925915747163e-03dB,9.68079796942600e+00°)
2.81926600738455e+00	(-5.53226876683869e-03dB,9.25322982078362e+00°)
2.88493514873195e+00	(-5.40204411882914e-03dB,8.83070083258562e+00°)
2.95213392088184e+00	(-5.27828586543616e-03dB,8.41297723931111e+00°)
3.02089795351269e+00	(-5.16071150661507e-03dB,7.99982846180804e+00°)
3.09126370622481e+00	(-5.04905436618266e-03dB,7.59102693621914e+00°)
3.16326848787168e+00	(-4.94306265720883e-03dB,7.18634794788501e+00°)
3.23695047634163e+00	(-4.84249862758127e-03dB,6.78556946985958e+00°)
3.31234873880023e+00	(-4.74713777757992e-03dB,6.38847200569701e+00°)
3.38950325240427e+00	(-4.65676814220350e-03dB,5.99483843619021e+00°)
3.46845492549812e+00	(-4.57118963178751e-03dB,5.60445386975994e+00°)
3.54924561930389e+00	(-4.49021342554274e-03dB,5.21710549621196e+00°)
3.63191817011683e+00	(-4.41366141278379e-03dB,4.83258244359546e+00°)
3.71651641201770e+00	(-4.34136567764618e-03dB,4.45067563791051e+00°)
3.80308520011412e+00	(-4.27316802352496e-03dB,4.07117766542569e+00°)
3.89167043432343e+00	(-4.20891953354090e-03dB,3.69388263737946e+00°)
3.98231908370936e+00	(-4.14848016429124e-03dB,3.31858605684901e+00°)
4.07507921138571e+00	(-4.09171837018015e-03dB,2.94508468758105e+00°)
4.16999999999997e+00	(-4.03851075576133e-03dB,2.57317642458663e+00°)
4.26713177781072e+00	(-3.98874175431323e-03dB,2.20266016631165e+00°)
4.36652604537222e+00	(-3.94230333059388e-03dB,1.83333568819956e+00°)
4.46823550284079e+00	(-3.89909470620127e-03dB,1.46500351747095e+00°)
4.57231407791705e+00	(-3.85902210615517e-03dB,1.09746480894838e+00°)
4.67881695443916e+00	(-3.82199852528925e-03dB,7.30521221760802e-01°)
4.78780060164197e+00	(-3.78794351358864e-03dB,3.63974796764433e-01°)
4.89932280409781e+00	(-3.75678297927208e-03dB,-2.37216547857335e-03°)
5.01344269235458e+00	(-3.72844900890667e-03dB,-3.68717226321182e-01°)
5.13022077428760e+00	(-3.70287970385481e-03dB,-7.35257930406570e-01°)
5.24971896718164e+00	(-3.68001903239333e-03dB,-1.10219192695176e+00°)
5.37200063056033e+00	(-3.65981669713142e-03dB,-1.46971709109237e+00°)
5.49713059978018e+00	(-3.64222801722030e-03dB,-1.83803164544266e+00°)
5.62517522040716e+00	(-3.62721382521161e-03dB,-2.20733428202418e+00°)
5.75620238339399e+00	(-3.61474037840154e-03dB,-2.57782428471915e+00°)
5.89028156107685e+00	(-3.60477928447374e-03dB,-2.94970165240530e+00°)
6.02748384401048e+00	(-3.59730744173500e-03dB,-3.32316722293333e+00°)
6.16788197866138e+00	(-3.59230699402640e-03dB,-3.69842279810943e+00°)
6.31155040597895e+00	(-3.58976530051067e-03dB,-4.07567126985092e+00°)
6.45856530086500e+00	(-3.58967492120543e-03dB,-4.45511674768772e+00°)
6.60900461256280e+00	(-3.59203361834078e-03dB,-4.83696468778657e+00°)
6.76294810598669e+00	(-3.59684437493533e-03dB,-5.22142202368324e+00°)
6.92047740401458e+00	(-3.60411543111629e-03dB,-5.60869729891392e+00°)
7.08167603076542e+00	(-3.61386033970265e-03dB,-5.99900080174498e+00°)
7.24662945588485e+00	(-3.62609804251524e-03dB,-6.39254470221074e+00°)
7.41542513986226e+00	(-3.64085296898442e-03dB,-6.78954319167723e+00°)
7.58815258040358e+00	(-3.65815515949728e-03dB,-7.19021262516301e+00°)
7.76490335988410e+00	(-3.67804041559656e-03dB,-7.59477166665841e+00°)
7.94577119390668e+00	(-3.70055048022493e-03dB,-8.00344143770089e+00°)
8.13085198099099e+00	(-3.72573325128514e-03dB,-8.41644566947701e+00°)
8.32024385342017e+00	(-3.75364303255872e-03dB,-8.83401085873913e+00°)
8.51404722927188e+00	(-3.78434082645129e-03dB,-9.25636642784325e+00°)
8.71236486566128e+00	(-3.81789467417401e-03dB,-9.68374488923457e+00°)
8.91530191322424e+00	(-3.85438004943747e-03dB,-1.01163820147280e+01°)
9.12296597186957e+00	(-3.89388031299030e-03dB,-1.05545170099572e+01°)
9.33546714782991e+00	(-3.93648723617254e-03dB,-1.09983926943882e+01°)
9.55291811204154e+00	(-3.98230160362643e-03dB,-1.14482556873283e+01°)
9.77543415988400e+00	(-4.03143390590772e-03dB,-1.19043566003844e+01°)
1.00031332723112e+01	(-4.08400513533262e-03dB,-1.23669502368666e+01°)
1.02361361784065e+01	(-4.14014769985246e-03dB,-1.28362957986668e+01°)
1.04745664193949e+01	(-4.20000647244705e-03dB,-1.33126571011820e+01°)
1.07185504141461e+01	(-4.26373999610360e-03dB,-1.37963027968988e+01°)
1.09682175262037e+01	(-4.33152186716899e-03dB,-1.42875066083049e+01°)
1.12237001323752e+01	(-4.40354232418195e-03dB,-1.47865475708428e+01°)
1.14851336929201e+01	(-4.48001007274512e-03dB,-1.52937102866834e+01°)
1.17526568233727e+01	(-4.56115438199443e-03dB,-1.58092851901580e+01°)
1.20264113680379e+01	(-4.64722749356603e-03dB,-1.63335688257558e+01°)
1.23065424751987e+01	(-4.73850739046546e-03dB,-1.68668641396719e+01°)
1.25931986740763e+01	(-4.83530098000435e-03dB,-1.74094807859692e+01°)
1.28865319535816e+01	(-4.93794775386358e-03dB,-1.79617354485090e+01°)
1.31866978429020e+01	(-5.04682399729482e-03dB,-1.85239521799024e+01°)
1.34938554939654e+01	(-5.16234763086206e-03dB,-1.90964627588377e+01°)
1.38081677658239e+01	(-5.28498378088152e-03dB,-1.96796070672552e+01°)
1.41298013110046e+01	(-5.41525118856776e-03dB,-2.02737334889664e+01°)
1.44589266638705e+01	(-5.55372958566856e-03dB,-2.08791993314442e+01°)
1.47957183310400e+01	(-5.70106818261932e-03dB,-2.14963712726628e+01°)
1.51403548839131e+01	(-5.85799543811636e-03dB,-2.21256258350185e+01°)
1.54930190533520e+01	(-6.02533030410548e-03dB,-2.27673498885340e+01°)
1.58538978265673e+01	(-6.20399516918204e-03dB,-2.34219411857321e+01°)
1.62231825462614e+01	(-6.39503075774563e-03dB,-2.40898089307596e+01°)
1.66010690120807e+01	(-6.59961327996604e-03dB,-2.47713743855528e+01°)
1.69877575844314e+01	(-6.81907417245919e-03dB,-2.54670715160595e+01°)
1.73834532907128e+01	(-7.05492282042203e-03dB,-2.61773476817717e+01°)
1.77883659340263e+01	(-7.30887271013492e-03dB,-2.69026643720722e+01°)
1.82027102044148e+01	(-7.58287152798765e-03dB,-2.76434979931663e+01°)
1.86267057926950e+01	(-7.87913579906665e-03dB,-2.84003407096440e+01°)
1.90605775069401e+01	(-8.20019074620418e-03dB,-2.91737013450058e+01°)
1.95045553916760e+01	(-8.54891615195088e-03dB,-2.99641063457781e+01°)
1.99588748498539e+01	(-8.92859912111405e-03dB,-3.07721008141429e+01°)
2.04237767676640e+01	(-9.34299477435137e-03dB,-3.15982496142996e+01°)
2.08995076422571e+01	(-9.79639605488011e-03dB,-3.24431385580663e+01°)
2.13863197124397e+01	(-1.02937140035654e-02dB,-3.33073756754966e+01°)
2.18844710924153e+01	(-1.08405700559178e-02dB,-3.41915925765283e+01°)
2.23942259086393e+01	(-1.14434021401190e-02dB,-3.50964459098792e+01°)
2.29158544398627e+01	(-1.21095866133366e-02dB,-3.60226189255398e+01°)
2.34496332604374e+01	(-1.28475783664755e-02dB,-3.69708231472625e+01°)
2.39958453869592e+01	(-1.36670717610602e-02dB,-3.79418001613833e+01°)
2.45547804283278e+01	(-1.45791854408230e-02dB,-3.89363235280919e+01°)
2.51267347393005e+01	(-1.55966744882765e-02dB,-3.99552008208546e+01°)
2.57120115776236e+01	(-1.67341738819666e-02dB,-4.09992757990259e+01°)
2.63109212648238e+01	(-1.80084777549598e-02dB,-4.20694307176911e+01°)
2.69237813507449e+01	(-1.94388595685308e-02dB,-4.31665887773847e+01°)
2.75509167819165e+01	(-2.10474390007892e-02dB,-4.42917167144151e+01°)
2.81926600738454e+01	(-2.28596021133545e-02dB,-4.54458275299757e+01°)
2.88493514873194e+01	(-2.49044822050237e-02dB,-4.66299833528793e+01°)
2.95213392088183e+01	(-2.72155096917470e-02dB,-4.78452984264281e+01°)
3.02089795351268e+01	(-2.98310403658427e-02dB,-4.90929422044194e+01°)
3.09126370622480e+01	(-3.27950724828823e-02dB,-5.03741425342986e+01°)
3.16326848787167e+01	(-3.61580642898136e-02dB,-5.16901888967259e+01°)
3.23695047634162e+01	(-3.99778648281100e-02dB,-5.30424356599227e+01°)
3.31234873880022e+01	(-4.43207720916288e-02dB,-5.44323052937157e+01°)
3.38950325240426e+01	(-4.92627338519518e-02dB,-5.58612914716922e+01°)
3.46845492549811e+01	(-5.48907076213208e-02dB,-5.73309619697830e+01°)
3.54924561930388e+01	(-6.13041972245584e-02dB,-5.88429612452951e+01°)
3.63191817011682e+01	(-6.86169841795588e-02dB,-6.03990125512745e+01°)
3.71651641201768e+01	(-7.69590723882758e-02dB,-6.20009194064236e+01°)
3.80308520011411e+01	(-8.64788643137991e-02dB,-6.36505661999786e+01°)
3.89167043432342e+01	(-9.73455856015321e-02dB,-6.53499176634240e+01°)
3.98231908370935e+01	(-1.09751972658504e-01dB,-6.71010168862839e+01°)
4.07507921138569e+01	(-1.23917233619023e-01dB,-6.89059814914515e+01°)
4.16999999999996e+01	(-1.40090286885481e-01dB,-7.07669975170445e+01°)
4.26713177781070e+01	(-1.58553272432711e-01dB,-7.26863104778422e+01°)
4.36652604537221e+01	(-1.79625318599698e-01dB,-7.46662130023072e+01°)
4.46823550284078e+01	(-2.03666530382234e-01dB,-7.67090283648917e+01°)
4.57231407791704e+01	(-2.31082143465085e-01dB,-7.88170891636756e+01°)
4.67881695443914e+01	(-2.62326760604506e-01dB,-8.09927103388492e+01°)
4.78780060164196e+01	(-2.97908552852960e-01dB,-8.32381556997875e+01°)
4.89932280409779e+01	(-3.38393267186274e-01dB,-8.55555971426970e+01°)
5.01344269235456e+01	(-3.84407834588961e-01dB,-8.79470658161784e+01°)
5.13022077428758e+01	(-4.36643319685019e-01dB,-9.04143946512182e+01°)
5.24971896718163e+01	(-4.95856896925243e-01dB,-9.29591519403822e+01°)
5.37200063056032e+01	(-5.62872483172310e-01dB,-9.55825660539149e+01°)
5.49713059978016e+01	(-6.38579608307350e-01dB,-9.82854419402298e+01°)
5.62517522040714e+01	(-7.23930072532755e-01dB,-1.01068070788002e+02°)
5.75620238339397e+01	(-8.19931931879636e-01dB,-1.03930135123273e+02°)
5.89028156107683e+01	(-9.27640384191893e-01dB,-1.06870612648775e+02°)
6.02748384401046e+01	(-1.04814520904485e+00dB,-1.09887683240762e+02°)
6.16788197866136e+01	(-1.18255455738352e+00dB,-1.12978644596832e+02°)
6.31155040597893e+01	(-1.33197509611009e+00dB,-1.16139842930015e+02°)
6.45856530086498e+01	(-1.49748878717430e+00dB,-1.19366625649414e+02°)
6.60900461256278e+01	(-1.68012690614588e+00dB,-1.22653322962040e+02°)
6.76294810598667e+01	(-1.88084225435056e+00dB,-1.25993264600773e+02°)
6.92047740401456e+01	(-2.10048085070104e+00dB,-1.29378836320758e+02°)
7.08167603076540e+01	(-2.33975465416658e+00dB,-1.32801578412638e+02°)
7.24662945588482e+01	(-2.59921701343069e+00dB,-1.36252325402524e+02°)
7.41542513986223e+01	(-2.87924252355943e+00dB,-1.39721382645828e+02°)
7.58815258040355e+01	(-3.18001276744449e+00dB,-1.43198732100759e+02°)
7.76490335988408e+01	(-3.50150903828035e+00dB,-1.46674256670940e+02°)
7.94577119390666e+01	(-3.84351261612068e+00dB,-1.50137970583087e+02°)
8.13085198099097e+01	(-4.20561257158552e+00dB,-1.53580242628393e+02°)
8.32024385342014e+01	(-4.58722047338300e+00dB,-1.56991999851955e+02°)
8.51404722927185e+01	(-4.98759086306492e+00dB,-1.60364901296880e+02°)
8.71236486566125e+01	(-5.40584599333924e+00dB,-1.63691474370166e+02°)
8.91530191322422e+01	(-5.84100314037532e+00dB,-1.66965209841233e+02°)
9.12296597186954e+01	(-6.29200279903719e+00dB,-1.70180614928947e+02°)
9.33546714782988e+01	(-6.75773622772973e+00dB,-1.73333226962248e+02°)
9.55291811204151e+01	(-7.23707108219717e+00dB,-1.76419592425243e+02°)
9.77543415988397e+01	(-7.72887421297016e+00dB,-1.79437217686593e+02°)
1.00031332723112e+02	(-8.23203104959660e+00dB,1.77615501625320e+02°)
1.02361361784065e+02	(-8.74546131663212e+00dB,1.74739365689341e+02°)
1.04745664193948e+02	(-9.26813109539037e+00dB,1.71934463672201e+02°)
1.07185504141460e+02	(-9.79906144898598e+00dB,1.69200269618466e+02°)
1.09682175262036e+02	(-1.03373339648523e+01dB,1.66535736731796e+02°)
1.12237001323751e+02	(-1.08820936452023e+01dB,1.63939386835162e+02°)
1.14851336929200e+02	(-1.14325496028003e+01dB,1.61409392822233e+02°)
1.17526568233726e+02	(-1.19879740094589e+01dB,1.58943652795402e+02°)
1.20264113680378e+02	(-1.25476997099206e+01dB,1.56539855301778e+02°)
1.23065424751987e+02	(-1.31111168645618e+01dB,1.54195535625035e+02°)
1.25931986740763e+02	(-1.36776689287903e+01dB,1.51908123482650e+02°)
1.28865319535815e+02	(-1.42468482209638e+01dB,1.49674982737238e+02°)
1.31866978429020e+02	(-1.48181912779807e+01dB,1.47493443883366e+02°)
1.34938554939654e+02	(-1.53912741506471e+01dB,1.45360830142302e+02°)
1.38081677658239e+02	(-1.59657077505006e+01dB,1.43274478009232e+02°)
