Freq.	V(out)
1.48262048260183e+02	(-3.33175223707210e-01dB,-1.24889867460513e+02°)
1.51715515005836e+02	(-4.10944578217044e-01dB,-1.28603709312092e+02°)
1.55249423325738e+02	(-5.03255822283270e-01dB,-1.32455788322050e+02°)
1.58865646944856e+02	(-6.12317637951291e-01dB,-1.36446960162006e+02°)
1.62566103232819e+02	(-7.40519746537775e-01dB,-1.40576208149562e+02°)
1.66352754220534e+02	(-8.90394804122803e-01dB,-1.44840242498406e+02°)
1.70227607640475e+02	(-1.06456069855935e+00dB,-1.49233123292325e+02°)
1.74192717991216e+02	(-1.26564306837129e+00dB,-1.53745948482337e+02°)
1.78250187626749e+02	(-1.49617875891138e+00dB,-1.58366657702342e+02°)
1.82402167871181e+02	(-1.75850479624983e+00dB,-1.63080002540924e+02°)
1.86650860159398e+02	(-2.05464127648027e+00dB,-1.67867723072120e+02°)
1.90998517204287e+02	(-2.38617821769581e+00dB,-1.72708954912149e+02°)
1.95447444191162e+02	(-2.75417884549793e+00dB,-1.77580860509477e+02°)
1.99999999999999e+02	(-3.15911184360375e+00dB,1.77540558214102e+02°)
2.04658598456150e+02	(-3.60082025388530e+00dB,1.72679530294692e+02°)
2.09425709610179e+02	(-4.07853263253252e+00dB,1.67859565923658e+02°)
2.14303861047521e+02	(-4.59091401711082e+00dB,1.63102576968318e+02°)
2.19295639228636e+02	(-5.13615029773726e+00dB,1.58428152450753e+02°)
2.24403690860392e+02	(-5.71205480708522e+00dB,1.53853041605365e+02°)
2.29630724299376e+02	(-6.31618496157030e+00dB,1.49390867556662e+02°)
2.34979510987905e+02	(-6.94595744716963e+00dB,1.45052064016902e+02°)
2.40452886923482e+02	(-7.59875207250137e+00dB,1.40843996296000e+02°)
2.46053754162475e+02	(-8.27199890633768e+00dB,1.36771225727623e+02°)
2.51785082358833e+02	(-8.96324514515931e+00dB,1.32835859097205e+02°)
2.57649910338626e+02	(-9.67020233836765e+00dB,1.29037943953102e+02°)
2.63651347711280e+02	(-1.03907753423906e+01dB,1.25375866911691e+02°)
2.69792576518330e+02	(-1.11230760476493e+01dB,1.21846728310084e+02°)
2.76076852920576e+02	(-1.18654254645498e+01dB,1.18446680260386e+02°)
2.82507508924550e+02	(-1.26163471351815e+01dB,1.15171215942365e+02°)
2.89087954149184e+02	(-1.33745548224667e+01dB,1.12015409501712e+02°)
2.95821677633640e+02	(-1.41389367429305e+01dB,1.08974107529806e+02°)
3.02712249687241e+02	(-1.49085382755047e+01dB,1.06042080132176e+02°)
3.09763323782495e+02	(-1.56825442029505e+01dB,1.03214132358342e+02°)
3.16978638492221e+02	(-1.64602616213383e+01dB,1.00485188208453e+02°)
3.24362019471785e+02	(-1.72411038009732e+01dB,9.78503463597318e+01°)
3.31917381487511e+02	(-1.80245755284276e+01dB,9.53049185724001e+01°)
3.39648730492348e+02	(-1.88102599511289e+01dB,9.28444525757096e+01°)
3.47560165749874e+02	(-1.95978069053821e+01dB,9.04647414702174e+01°)
3.55655882007783e+02	(-2.03869228015377e+01dB,8.81618275563945e+01°)
3.63940171721995e+02	(-2.11773618229456e+01dB,8.59319981582183e+01°)
3.72417427332572e+02	(-2.19689183686740e+01dB,8.37717771051177e+01°)
3.81092143592648e+02	(-2.27614206430755e+01dB,8.16779155125006e+01°)
3.89968919951608e+02	(-2.35547251573276e+01dB,7.96473780989684e+01°)
3.99052462993774e+02	(-2.43487121113952e+01dB,7.76773303865027e+01°)
4.08347588933904e+02	(-2.51432814960741e+01dB,7.57651254045311e+01°)
4.17859226170806e+02	(-2.59383498120248e+01dB,7.39082903214944e+01°)
4.27592417900445e+02	(-2.67338473114736e+01dB,7.21045129478564e+01°)
4.37552324789909e+02	(-2.75297157029244e+01dB,7.03516298874700e+01°)
4.47744227713666e+02	(-2.83259062244862e+01dB,6.86476147570502e+01°)
4.58173530553553e+02	(-2.91223780321179e+01dB,6.69905667398150e+01°)
4.68845763063982e+02	(-2.99190968654649e+01dB,6.53787007739549e+01°)
4.79766583803896e+02	(-3.07160339380398e+01dB,6.38103387273858e+01°)
4.90941783137004e+02	(-3.15131649972951e+01dB,6.22838993714231e+01°)
5.02377286301914e+02	(-3.23104695705527e+01dB,6.07978923248892e+01°)
5.14079156553771e+02	(-3.31079303103551e+01dB,5.93509090623400e+01°)
5.26053598379074e+02	(-3.39055324741345e+01dB,5.79416176270016e+01°)
5.38306960785381e+02	(-3.47032634787641e+01dB,5.65687559507605e+01°)
5.50845740667631e+02	(-3.55011125383698e+01dB,5.52311267834341e+01°)
5.63676586252888e+02	(-3.62990703604297e+01dB,5.39275924526545e+01°)
5.76806300625318e+02	(-3.70971288967229e+01dB,5.26570705342466e+01°)
5.90241845333274e+02	(-3.78952811362157e+01dB,5.14185297452290e+01°)
6.03990344080400e+02	(-3.86935209337916e+01dB,5.02109862081468e+01°)
6.18059086502715e+02	(-3.94918428678853e+01dB,4.90334998513315e+01°)
6.32455532033673e+02	(-4.02902421260307e+01dB,4.78851719516000e+01°)
6.47187313859254e+02	(-4.10887144052612e+01dB,4.67651416027656e+01°)
6.62262242965179e+02	(-4.18872558334946e+01dB,4.56725834297347e+01°)
6.77688312278402e+02	(-4.26858629046276e+01dB,4.46067055866121e+01°)
6.93473700905060e+02	(-4.34845324216666e+01dB,4.35667468574499e+01°)
7.09626778467148e+02	(-4.42832614546725e+01dB,4.25519756834137e+01°)
7.26156109540199e+02	(-4.50820473008494e+01dB,4.15616874143764e+01°)
7.43070458194342e+02	(-4.58808874557772e+01dB,4.05952033903443e+01°)
7.60378792641119e+02	(-4.66797795867744e+01dB,3.96518689625156e+01°)
7.78090289988557e+02	(-4.74787215123501e+01dB,3.87310523045750e+01°)
7.96214341106991e+02	(-4.82777111845964e+01dB,3.78321430768857e+01°)
8.14760555608221e+02	(-4.90767466747502e+01dB,3.69545512982114e+01°)
8.33738766940667e+02	(-4.98758261607919e+01dB,3.60977060850884e+01°)
8.53159037603181e+02	(-5.06749479173761e+01dB,3.52610546323735e+01°)
8.73031664480328e+02	(-5.14741103078135e+01dB,3.44440616139420e+01°)
8.93367184301922e+02	(-5.22733117759403e+01dB,3.36462076382760e+01°)
9.14176379229745e+02	(-5.30725508410257e+01dB,3.28669891388434e+01°)
9.35470282574391e+02	(-5.38718260916335e+01dB,3.21059168920060e+01°)
9.57260184645272e+02	(-5.46711361818289e+01dB,3.13625158473571e+01°)
9.79557638736887e+02	(-5.54704798268949e+01dB,3.06363241348580e+01°)
1.00237446725454e+03	(-5.62698557998959e+01dB,2.99268923997148e+01°)
1.02572276798272e+03	(-5.70692629287169e+01dB,2.92337832666176e+01°)
1.04961492049954e+03	(-5.78687000932925e+01dB,2.85565707548329e+01°)
1.07406359274050e+03	(-5.86681662230241e+01dB,2.78948396231345e+01°)
1.09908174771524e+03	(-5.94676602945464e+01dB,2.72481849513290e+01°)
1.12468265038069e+03	(-6.02671813294517e+01dB,2.66162114817397e+01°)
1.15087987467431e+03	(-6.10667283922252e+01dB,2.59985331106948e+01°)
1.17768731071117e+03	(-6.18663005884270e+01dB,2.53947726755600e+01°)
1.20511917214871e+03	(-6.26658970625198e+01dB,2.48045611177275e+01°)
1.23319000372296e+03	(-6.34655169960814e+01dB,2.42275372023001e+01°)
1.26191468896038e+03	(-6.42651596059313e+01dB,2.36633471496886e+01°)
1.29130845806930e+03	(-6.50648241420769e+01dB,2.31116439149998e+01°)
1.32138689601518e+03	(-6.58645098859502e+01dB,2.25720871584250e+01°)
1.35216595078396e+03	(-6.66642161482281e+01dB,2.20443424336581e+01°)
1.38366194183787e+03	(-6.74639422668888e+01dB,2.15280810998287e+01°)
1.41589156876827e+03	(-6.82636876048969e+01dB,2.10229795213849e+01°)
1.44887192014997e+03	(-6.90634515480520e+01dB,2.05287190303739e+01°)
1.48262048260183e+03	(-6.98632335024554e+01dB,2.00449851978365e+01°)
1.51715515005836e+03	(-7.06630328919892e+01dB,1.95714676378180e+01°)
1.55249423325737e+03	(-7.14628491554841e+01dB,1.91078594362308e+01°)
1.58865646944855e+03	(-7.22626817437195e+01dB,1.86538567642922e+01°)
1.62566103232819e+03	(-7.30625301161448e+01dB,1.82091584139374e+01°)
1.66352754220533e+03	(-7.38623937373012e+01dB,1.77734653388504e+01°)
1.70227607640474e+03	(-7.46622720728992e+01dB,1.73464801864342e+01°)
1.74192717991215e+03	(-7.54621645855190e+01dB,1.69279069152912e+01°)
1.78250187626748e+03	(-7.62620707298033e+01dB,1.65174501750196e+01°)
1.82402167871181e+03	(-7.70619899471560e+01dB,1.61148147546337e+01°)
1.86650860159397e+03	(-7.78619216598928e+01dB,1.57197052811496e+01°)
1.90998517204286e+03	(-7.86618652646156e+01dB,1.53318254016423e+01°)
1.95447444191161e+03	(-7.94618201249037e+01dB,1.49508774199207e+01°)
1.99999999999999e+03	(-8.02617855630476e+01dB,1.45765615166116e+01°)
2.04658598456150e+03	(-8.10617608508407e+01dB,1.42085753198442e+01°)
2.09425709610179e+03	(-8.18617451991523e+01dB,1.38466130449179e+01°)
2.14303861047520e+03	(-8.26617377462504e+01dB,1.34903649298225e+01°)
2.19295639228636e+03	(-8.34617375445976e+01dB,1.31395164607692e+01°)
2.24403690860391e+03	(-8.42617435459741e+01dB,1.27937476691377e+01°)
2.29630724299375e+03	(-8.50617545846248e+01dB,1.24527321676703e+01°)
2.34979510987904e+03	(-8.58617693582655e+01dB,1.21161365062947e+01°)
2.40452886923481e+03	(-8.66617864065178e+01dB,1.17836190924223e+01°)
2.46053754162475e+03	(-8.74618040865255e+01dB,1.14548292962065e+01°)
2.51785082358832e+03	(-8.82618205453152e+01dB,1.11294064783341e+01°)
2.57649910338625e+03	(-8.90618336884328e+01dB,1.08069788347779e+01°)
2.63651347711280e+03	(-8.98618411443851e+01dB,1.04871623409972e+01°)
2.69792576518329e+03	(-9.06618402242528e+01dB,1.01695594541106e+01°)
2.76076852920575e+03	(-9.14618278758489e+01dB,9.85375787901189e+00°)
2.82507508924549e+03	(-9.22618006316270e+01dB,9.53932916895772e+00°)
2.89087954149184e+03	(-9.30617545495203e+01dB,9.22582737187527e+00°)
2.95821677633639e+03	(-9.38616851456256e+01dB,8.91278730680737e+00°)
3.02712249687240e+03	(-9.46615873177513e+01dB,8.59972308212416e+00°)
3.09763323782494e+03	(-9.54614552584073e+01dB,8.28612627148085e+00°)
3.16978638492220e+03	(-9.62612823558779e+01dB,7.97146410878207e+00°)
3.24362019471784e+03	(-9.70610610816480e+01dB,7.65517749049254e+00°)
3.31917381487510e+03	(-9.78607828623348e+01dB,7.33667885699052e+00°)
3.39648730492346e+03	(-9.86604379339802e+01dB,7.01535008378926e+00°)
3.47560165749873e+03	(-9.94600151761835e+01dB,6.69053997554783e+00°)
3.55655882007782e+03	(-1.00259501923452e+02dB,6.36156195252651e+00°)
3.63940171721994e+03	(-1.01058883750438e+02dB,6.02769129732152e+00°)
3.72417427332571e+03	(-1.01858144227627e+02dB,5.68816240307924e+00°)
3.81092143592647e+03	(-1.02657264643409e+02dB,5.34216587880325e+00°)
3.89968919951606e+03	(-1.03456223687943e+02dB,4.98884548758174e+00°)
3.99052462993773e+03	(-1.04254997093623e+02dB,4.62729480253237e+00°)
4.08347588933903e+03	(-1.05053557226506e+02dB,4.25655397832038e+00°)
4.17859226170805e+03	(-1.05851872621970e+02dB,3.87560612337463e+00°)
4.27592417900443e+03	(-1.06649907457470e+02dB,3.48337368890105e+00°)
4.37552324789907e+03	(-1.07447620954161e+02dB,3.07871469178717e+00°)
4.47744227713665e+03	(-1.08244966698386e+02dB,2.66041886837135e+00°)
4.58173530553551e+03	(-1.09041891872919e+02dB,2.22720370441643e+00°)
4.68845763063981e+03	(-1.09838336387068e+02dB,1.77771050378257e+00°)
4.79766583803895e+03	(-1.10634231893488e+02dB,1.31050045246664e+00°)
4.90941783137002e+03	(-1.11429500678754e+02dB,8.24050762904167e-01°)
5.02377286301912e+03	(-1.12224054413713e+02dB,3.16751027612682e-01°)
5.14079156553769e+03	(-1.13017792748837e+02dB,-2.13100226371908e-01°)
5.26053598379072e+03	(-1.13810601739417e+02dB,-7.67298491218762e-01°)
5.38306960785379e+03	(-1.14602352084939e+02dB,-1.34773576918647e+00°)
5.50845740667629e+03	(-1.15392897167735e+02dB,-1.95640219334935e+00°)
5.63676586252886e+03	(-1.16182070876504e+02dB,-2.59538681941395e+00°)
5.76806300625317e+03	(-1.16969685202883e+02dB,-3.26687707699939e+00°)
5.90241845333273e+03	(-1.17755527602363e+02dB,-3.97315660603629e+00°)
6.03990344080398e+03	(-1.18539358115561e+02dB,-4.71660130418439e+00°)
6.18059086502713e+03	(-1.19320906254008e+02dB,-5.49967275333517e+00°)
6.32455532033671e+03	(-1.20099867663263e+02dB,-6.32490898357977e+00°)
6.47187313859251e+03	(-1.20875900590789e+02dB,-7.19491161291244e+00°)
6.62262242965177e+03	(-1.21648622202079e+02dB,-8.11232898798897e+00°)
6.77688312278400e+03	(-1.22417604810899e+02dB,-9.07983458317724e+00°)
6.93473700905058e+03	(-1.23182372116135e+02dB,-1.01000999260669e+01°)
7.09626778467145e+03	(-1.23942395569630e+02dB,-1.11757614756788e+01°)
7.26156109540197e+03	(-1.24697091036997e+02dB,-1.23093807188768e+01°)
7.43070458194339e+03	(-1.25445815955275e+02dB,-1.35033969821982e+01°)
7.50000000000000e+03	(-1.25745801223917e+02dB,-1.40023382661609e+01°)
