Freq.	V(out)
8.89572289561096e+03	(-3.66552961388136e+01dB,5.72585363210183e+00°)
9.10293090035015e+03	(-3.70446867804973e+01dB,5.44678852799940e+00°)
9.31496539954425e+03	(-3.74335234884746e+01dB,5.17100544641583e+00°)
9.53193881669132e+03	(-3.78217843770480e+01dB,4.89835565415646e+00°)
9.75396619396913e+03	(-3.82094465834437e+01dB,4.62869378176147e+00°)
9.98116525323199e+03	(-3.85964862343866e+01dB,4.36187772823556e+00°)
1.02136564584285e+04	(-3.89828784124377e+01dB,4.09776857344655e+00°)
1.04515630794729e+04	(-3.93685971221228e+01dB,3.83623049792567e+00°)
1.06950112576049e+04	(-3.97536152558968e+01dB,3.57713070981066e+00°)
1.09441300722709e+04	(-4.01379045599923e+01dB,3.32033937868015e+00°)
1.11990516095638e+04	(-4.05214356002212e+01dB,3.06572957603117e+00°)
1.14599110322572e+04	(-4.09041777278031e+01dB,2.81317722215441e+00°)
1.17268466514697e+04	(-4.12860990453115e+01dB,2.56256103915961e+00°)
1.19999999999999e+04	(-4.16671663728402e+01dB,2.31376250990116e+00°)
1.22795159073690e+04	(-4.20473452145064e+01dB,2.06666584254613e+00°)
1.25655425766107e+04	(-4.24265997254210e+01dB,1.82115794051805e+00°)
1.28582316628512e+04	(-4.28048926792701e+01dB,1.57712837753719e+00°)
1.31577383537181e+04	(-4.31821854366696e+01dB,1.33446937746076e+00°)
1.34642214516235e+04	(-4.35584379144668e+01dB,1.09307579860916e+00°)
1.37778434579625e+04	(-4.39336085561810e+01dB,8.52845122239406e-01°)
1.40987706592743e+04	(-4.43076543037904e+01dB,6.13677444802193e-01°)
1.44271732154089e+04	(-4.46805305710898e+01dB,3.75475473587992e-01°)
1.47632252497485e+04	(-4.50521912188589e+01dB,1.38144525334658e-01°)
1.51071049415299e+04	(-4.54225885320986e+01dB,-9.84074726680519e-02°)
1.54589946203175e+04	(-4.57916731996099e+01dB,-3.34269979482924e-01°)
1.58190808626768e+04	(-4.61593942962044e+01dB,-5.69529835987824e-01°)
1.61875545910997e+04	(-4.65256992678539e+01dB,-8.04271259493184e-01°)
1.65646111752345e+04	(-4.68905339200997e+01dB,-1.03857583816209e+00°)
1.69504505354729e+04	(-4.72538424100588e+01dB,-1.27252252593252e+00°)
1.73452772489510e+04	(-4.76155672423772e+01dB,-1.50618763869807e+00°)
1.77493006580184e+04	(-4.79756492694913e+01dB,-1.73964485256037e+00°)
1.81627349812344e+04	(-4.83340276965729e+01dB,-1.97296520502461e+00°)
1.85857994269496e+04	(-4.86906400915376e+01dB,-2.20621710006993e+00°)
1.90187183095332e+04	(-4.90454224005069e+01dB,-2.43946631808482e+00°)
1.94617211683070e+04	(-4.93983089691167e+01dB,-2.67277603171661e+00°)
1.99150428892506e+04	(-4.97492325700663e+01dB,-2.90620682873973e+00°)
2.03789238295408e+04	(-5.00981244372998e+01dB,-3.13981674310140e+00°)
2.08536099449924e+04	(-5.04449143072075e+01dB,-3.37366129535054e+00°)
2.13393529204669e+04	(-5.07895304672226e+01dB,-3.60779354370122e+00°)
2.18364103033196e+04	(-5.11318998121768e+01dB,-3.84226414701467e+00°)
2.23450456399543e+04	(-5.14719479087582e+01dB,-4.07712144101350e+00°)
2.28655286155588e+04	(-5.18095990683911e+01dB,-4.31241152905734e+00°)
2.33981351970964e+04	(-5.21447764288274e+01dB,-4.54817838881371e+00°)
2.39431477796264e+04	(-5.24774020447054e+01dB,-4.78446399615010e+00°)
2.45008553360342e+04	(-5.28073969872883e+01dB,-5.02130846754839e+00°)
2.50715535702483e+04	(-5.31346814535506e+01dB,-5.25875022230217e+00°)
2.56555450740266e+04	(-5.34591748847254e+01dB,-5.49682616569883e+00°)
2.62531394873944e+04	(-5.37807960943653e+01dB,-5.73557189430929e+00°)
2.68646536628199e+04	(-5.40994634059076e+01dB,-5.97502192440982e+00°)
2.74904118332131e+04	(-5.44150947996597e+01dB,-6.21520994443942e+00°)
2.81307457838389e+04	(-5.47276080690460e+01dB,-6.45616909225432e+00°)
2.87859950282337e+04	(-5.50369209858759e+01dB,-6.69793225777750e+00°)
2.94565069882201e+04	(-5.53429514743072e+01dB,-6.94053241145515e+00°)
3.01426371781147e+04	(-5.56456177930864e+01dB,-7.18400295872653e+00°)
3.08447493932261e+04	(-5.59448387255620e+01dB,-7.42837812048837e+00°)
3.15632159027443e+04	(-5.62405337768648e+01dB,-7.67369333929318e+00°)
3.22984176471227e+04	(-5.65326233775623e+01dB,-7.91998571076399e+00°)
3.30507444400577e+04	(-5.68210290929970e+01dB,-8.16729443944073e+00°)
3.38205951751732e+04	(-5.71056738374267e+01dB,-8.41566131799829e+00°)
3.46083780375190e+04	(-5.73864820920009e+01dB,-8.66513122849801e+00°)
3.54145107199964e+04	(-5.76633801255203e+01dB,-8.91575266405896e+00°)
3.62394206448239e+04	(-5.79362962168570e+01dB,-9.16757826906568e+00°)
3.70835451901628e+04	(-5.82051608778390e+01dB,-9.42066539577392e+00°)
3.79473319220203e+04	(-5.84699070753535e+01dB,-9.67507667493798e+00°)
3.88312388315551e+04	(-5.87304704513718e+01dB,-9.93088059787132e+00°)
3.97357345779106e+04	(-5.89867895395727e+01dB,-1.01881521071700e+01°)
4.00000000000000e+04	(-5.90597821668721e+01dB,-1.02624974762686e+01°)
