Freq.	V(out)
2.91117319885934e+00	(-1.64471295673717e+00dB,-1.49472851490271e+02°)
2.97898313370831e+00	(-1.83222695527860e+00dB,-1.53875412585735e+02°)
3.04837256484627e+00	(-2.04695949635273e+00dB,-1.58399661709101e+02°)
3.11937828346810e+00	(-2.29157597448895e+00dB,-1.63033244561261e+02°)
3.19203793774567e+00	(-2.56853650745622e+00dB,-1.67760373677536e+02°)
3.26639005278946e+00	(-2.87996704069348e+00dB,-1.72562007878054e+02°)
3.34247405107502e+00	(-3.22753454197551e+00dB,-1.77416289016800e+02°)
3.42033027334533e+00	(-3.61234033786904e+00dB,1.77700769724877e+02°)
3.49999999999999e+00	(-4.03484517320739e+00dB,1.72814388545810e+02°)
3.58152547298263e+00	(-4.49483632289429e+00dB,1.67949999158001e+02°)
3.66494991817814e+00	(-4.99144148745372e+00dB,1.63132200249767e+02°)
3.75031756833161e+00	(-5.52318747403731e+00dB,1.58383798511446e+02°)
3.83767368650114e+00	(-6.08809541673721e+00dB,1.53725027345451e+02°)
3.92706459005686e+00	(-6.68379996591357e+00dB,1.49173003556175e+02°)
4.01853767523908e+00	(-7.30767825825830e+00dB,1.44741443549329e+02°)
4.11214144228834e+00	(-7.95697550965775e+00dB,1.40440624312011e+02°)
4.20792552116093e+00	(-8.62891701963763e+00dB,1.36277547709757e+02°)
4.30594069784332e+00	(-9.32080020684232e+00dB,1.32256252451180e+02°)
4.40623894127957e+00	(-1.00300640536735e+01dB,1.28378215696028e+02°)
4.50887343092595e+00	(-1.07543363802252e+01dB,1.24642792592181e+02°)
4.61389858494741e+00	(-1.14914614166462e+01dB,1.21047653134529e+02°)
4.72137008907077e+00	(-1.22395112194717e+01dB,1.17589188221266e+02°)
4.83134492611008e+00	(-1.29967847752292e+01dB,1.14262868276626e+02°)
4.94388140617962e+00	(-1.37617984067629e+01dB,1.11063547071593e+02°)
5.05903919761073e+00	(-1.45332705793658e+01dB,1.07985710047915e+02°)
5.17687935858871e+00	(-1.53101035754244e+01dB,1.05023670734285e+02°)
5.29746436952671e+00	(-1.60913638863154e+01dB,1.02171721200437e+02°)
5.42085816619367e+00	(-1.68762626240153e+01dB,9.94242434521947e+01°)
5.54712617361388e+00	(-1.76641368090390e+01dB,9.67757887043981e+01°)
5.67633534075623e+00	(-1.84544320483745e+01dB,9.42211309572436e+01°)
5.80855417603144e+00	(-1.92466868664376e+01dB,9.17553005176726e+01°)
5.94385278361608e+00	(-2.00405187777227e+01dB,8.93736022322192e+01°)
6.08230290062279e+00	(-2.08356120749558e+01dB,8.70716223413513e+01°)
6.22397793513621e+00	(-2.16317072359478e+01dB,8.48452270874283e+01°)
6.36895300513492e+00	(-2.24285918133439e+01dB,8.26905555350875e+01°)
6.51730497832001e+00	(-2.32260926541471e+01dB,8.06040084997073e+01°)
6.66911251287134e+00	(-2.40240692928190e+01dB,7.85822350205177e+01°)
6.82445609915313e+00	(-2.48224083675158e+01dB,7.66221174482252e+01°)
6.98341810239105e+00	(-2.56210189198523e+01dB,7.47207559289585e+01°)
7.14608280634332e+00	(-2.64198284519068e+01dB,7.28754528433226e+01°)
7.31253645798911e+00	(-2.72187796283377e+01dB,7.10836975889151e+01°)
7.48286731325778e+00	(-2.80178275254193e+01dB,6.93431519660731e+01°)
7.65716568382340e+00	(-2.88169373419087e+01dB,6.76516363308138e+01°)
7.83552398498916e+00	(-2.96160824986147e+01dB,6.60071166085629e+01°)
8.01803678468717e+00	(-3.04152430642192e+01dB,6.44076922113881e+01°)
8.20480085361969e+00	(-3.12144044542919e+01dB,6.28515848653938e+01°)
8.39591521656818e+00	(-3.20135563586008e+01dB,6.13371283300285e+01°)
8.59148120489757e+00	(-3.28126918588501e+01dB,5.98627589744557e+01°)
8.79160251028349e+00	(-3.36118067049956e+01dB,5.84270071656851e+01°)
8.99638523969099e+00	(-3.44108987233996e+01dB,5.70284894171664e+01°)
9.20593797163380e+00	(-3.52099673344302e+01dB,5.56659012437718e+01°)
9.42037181374416e+00	(-3.60090131607665e+01dB,5.43380106685858e+01°)
9.63980046168354e+00	(-3.68080377107597e+01dB,5.30436523279644e+01°)
9.86434025942555e+00	(-3.76070431237876e+01dB,5.17817221234157e+01°)
1.00941102609431e+01	(-3.84060319667205e+01dB,5.05511723715883e+01°)
1.03292322933323e+01	(-3.92050070724319e+01dB,4.93510074067626e+01°)
1.05698310214070e+01	(-4.00039714128166e+01dB,4.81802795935282e+01°)
1.08160340137975e+01	(-4.08029280000529e+01dB,4.70380857106427e+01°)
1.10679718105893e+01	(-4.16018798109076e+01dB,4.59235636703245e+01°)
1.13257779925369e+01	(-4.24008297297755e+01dB,4.48358895403548e+01°)
1.15895892518906e+01	(-4.31997805068836e+01dB,4.37742748393257e+01°)
1.18595454648720e+01	(-4.39987347287100e+01dB,4.27379640781371e+01°)
1.21357897658385e+01	(-4.47976947981817e+01dB,4.17262325234138e+01°)
1.24184686231751e+01	(-4.55966629226461e+01dB,4.07383841608760e+01°)
1.27077319169535e+01	(-4.63956411079658e+01dB,3.97737498388642e+01°)
1.30037330184010e+01	(-4.71946311573853e+01dB,3.88316855741883e+01°)
1.33066288712196e+01	(-4.79936346740622e+01dB,3.79115710042682e+01°)
1.36165800747998e+01	(-4.87926530663632e+01dB,3.70128079711519e+01°)
1.39337509693723e+01	(-4.95916875551927e+01dB,3.61348192244653e+01°)
1.42583097231439e+01	(-5.03907391827623e+01dB,3.52770472316712e+01°)
1.45904284214617e+01	(-5.11898088223276e+01dB,3.44389530852004e+01°)
1.49302831580557e+01	(-5.19888971885121e+01dB,3.36200154970927e+01°)
1.52780541284057e+01	(-5.27880048479183e+01dB,3.28197298727411e+01°)
1.56339257252836e+01	(-5.35871322297910e+01dB,3.20376074561973e+01°)
1.59980866365205e+01	(-5.43862796365518e+01dB,3.12731745402665e+01°)
1.63707299450519e+01	(-5.51854472540633e+01dB,3.05259717353141e+01°)
1.67520532312923e+01	(-5.59846351615233e+01dB,2.97955532913232e+01°)
1.71422586778955e+01	(-5.67838433409120e+01dB,2.90814864683008e+01°)
1.75415531769544e+01	(-5.75830716859419e+01dB,2.83833509506242e+01°)
1.79501484396977e+01	(-5.83823200104768e+01dB,2.77007383013657e+01°)
1.83682611087419e+01	(-5.91815880564026e+01dB,2.70332514530328e+01°)
1.87961128729587e+01	(-5.99808755009416e+01dB,2.63805042315128e+01°)
1.92339305850168e+01	(-6.07801819634144e+01dB,2.57421209103390e+01°)
1.96819463816621e+01	(-6.15795070114578e+01dB,2.51177357926707e+01°)
2.01403978068004e+01	(-6.23788501667128e+01dB,2.45069928186448e+01°)
2.06095279374455e+01	(-6.31782109100010e+01dB,2.39095451959808e+01°)
2.10895855126024e+01	(-6.39775886860115e+01dB,2.33250550519284e+01°)
2.15808250651518e+01	(-6.47769829075178e+01dB,2.27531931048320e+01°)
2.20835070568066e+01	(-6.55763929591522e+01dB,2.21936383537509e+01°)
2.25978980162128e+01	(-6.63758182007579e+01dB,2.16460777847243e+01°)
2.31242706802657e+01	(-6.71752579703451e+01dB,2.11102060924002e+01°)
2.36629041387192e+01	(-6.79747115866733e+01dB,2.05857254158732e+01°)
2.42140839821626e+01	(-6.87741783514836e+01dB,2.00723450876758e+01°)
2.47781024534447e+01	(-6.95736575514017e+01dB,1.95697813949744e+01°)
2.53552586026245e+01	(-7.03731484595337e+01dB,1.90777573520995e+01°)
2.59458584455320e+01	(-7.11726503367740e+01dB,1.85960024836248e+01°)
2.65502151260213e+01	(-7.19721624328436e+01dB,1.81242526172775e+01°)
2.71686490820041e+01	(-7.27716839870774e+01dB,1.76622496860265e+01°)
2.78014882153497e+01	(-7.35712142289755e+01dB,1.72097415387574e+01°)
2.84490680657433e+01	(-7.43707523785341e+01dB,1.67664817589846e+01°)
2.91117319885933e+01	(-7.51702976463709e+01dB,1.63322294911140e+01°)
2.97898313370830e+01	(-7.59698492336551e+01dB,1.59067492737971e+01°)
3.04837256484626e+01	(-7.67694063318578e+01dB,1.54898108799668e+01°)
3.11937828346809e+01	(-7.75689681223293e+01dB,1.50811891631783e+01°)
3.19203793774566e+01	(-7.83685337757161e+01dB,1.46806639099049e+01°)
3.26639005278945e+01	(-7.91681024512249e+01dB,1.42880196974793e+01°)
3.34247405107501e+01	(-7.99676732957426e+01dB,1.39030457573855e+01°)
3.42033027334532e+01	(-8.07672454428180e+01dB,1.35255358436428e+01°)
3.49999999999998e+01	(-8.15668180115141e+01dB,1.31552881060353e+01°)
3.58152547298262e+01	(-8.23663901051348e+01dB,1.27921049679715e+01°)
3.66494991817813e+01	(-8.31659608098320e+01dB,1.24357930087719e+01°)
3.75031756833160e+01	(-8.39655291930988e+01dB,1.20861628502002e+01°)
3.83767368650112e+01	(-8.47650943021514e+01dB,1.17430290470789e+01°)
3.92706459005685e+01	(-8.55646551622061e+01dB,1.14062099818330e+01°)
4.01853767523906e+01	(-8.63642107746514e+01dB,1.10755277628372e+01°)
4.11214144228833e+01	(-8.71637601151233e+01dB,1.07508081264393e+01°)
4.20792552116092e+01	(-8.79633021314822e+01dB,1.04318803425637e+01°)
4.30594069784331e+01	(-8.87628357416975e+01dB,1.01185771237979e+01°)
4.40623894127956e+01	(-8.95623598316407e+01dB,9.81073453788979e+00°)
4.50887343092594e+01	(-9.03618732527912e+01dB,9.50819192358999e+00°)
4.61389858494739e+01	(-9.11613748198556e+01dB,9.21079180978998e+00°)
4.72137008907076e+01	(-9.19608633083040e+01dB,8.91837983791560e+00°)
4.83134492611007e+01	(-9.27603374518252e+01dB,8.63080468756127e+00°)
4.94388140617961e+01	(-9.35597959397030e+01dB,8.34791800534192e+00°)
5.05903919761071e+01	(-9.43592374141161e+01dB,8.06957433698103e+00°)
5.17687935858869e+01	(-9.51586604673633e+01dB,7.79563106263674e+00°)
5.29746436952669e+01	(-9.59580636390159e+01dB,7.52594833551476e+00°)
5.42085816619365e+01	(-9.67574454130003e+01dB,7.26038902380491e+00°)
5.54712617361386e+01	(-9.75568042146110e+01dB,6.99881865600340e+00°)
5.67633534075622e+01	(-9.83561384074569e+01dB,6.74110536970727e+00°)
5.80855417603142e+01	(-9.91554462903414e+01dB,6.48711986396916e+00°)
5.94385278361606e+01	(-9.99547260940791e+01dB,6.23673535532610e+00°)
6.08230290062277e+01	(-1.00753975978247e+02dB,5.98982753763393e+00°)
6.22397793513619e+01	(-1.01553194027876e+02dB,5.74627454584520e+00°)
6.36895300513490e+01	(-1.02352378250074e+02dB,5.50595692391547e+00°)
6.51730497831999e+01	(-1.03151526570591e+02dB,5.26875759699399e+00°)
6.66911251287132e+01	(-1.03950636830320e+02dB,5.03456184813613e+00°)
6.82445609915311e+01	(-1.04749706781730e+02dB,4.80325729973360e+00°)
6.98341810239103e+01	(-1.05548734085230e+02dB,4.57473389992189e+00°)
7.14608280634330e+01	(-1.06347716305473e+02dB,4.34888391423499e+00°)
7.31253645798909e+01	(-1.07146650907577e+02dB,4.12560192278492e+00°)
7.48286731325776e+01	(-1.07945535253274e+02dB,3.90478482328330e+00°)
7.50000000000000e+01	(-1.08024879120066e+02dB,3.88298354524037e+00°)
