Freq.	V(out)
1.41298013110046e+02	(-2.72437730114788e+01dB,1.11226333272887e+02°)
1.44589266638704e+02	(-2.78553953579780e+01dB,1.10015373910084e+02°)
1.47957183310399e+02	(-2.84646954673245e+01dB,1.08817387749249e+02°)
1.51403548839131e+02	(-2.90716096768223e+01dB,1.07630824466069e+02°)
1.54930190533519e+02	(-2.96760633569773e+01dB,1.06454180112442e+02°)
1.58538978265672e+02	(-3.02779699267486e+01dB,1.05285992559569e+02°)
1.62231825462613e+02	(-3.08772298501870e+01dB,1.04124837678582e+02°)
1.66010690120806e+02	(-3.14737296076521e+01dB,1.02969326264533e+02°)
1.69877575844313e+02	(-3.20673406369231e+01dB,1.01818101718498e+02°)
1.73834532907128e+02	(-3.26579182417186e+01dB,1.00669838511393e+02°)
1.77883659340262e+02	(-3.32453004674779e+01dB,9.95232414615179e+01°)
1.82027102044147e+02	(-3.38293069468082e+01dB,9.83770458657792e+01°)
1.86267057926950e+02	(-3.44097377198238e+01dB,9.72300185313794e+01°)
1.90605775069401e+02	(-3.49863720377476e+01dB,9.60809597603169e+01°)
1.95045553916759e+02	(-3.55589671616694e+01dB,9.49287063426149e+01°)
1.99588748498538e+02	(-3.61272571722829e+01dB,9.37721356152408e+01°)
2.04237767676640e+02	(-3.66909518107645e+01dB,9.26101706413949e+01°)
2.08995076422570e+02	(-3.72497353757179e+01dB,9.14417865583604e+01°)
2.13863197124397e+02	(-3.78032657062153e+01dB,9.02660181304398e+01°)
2.18844710924153e+02	(-3.83511732863516e+01dB,8.90819685255894e+01°)
2.23942259086393e+02	(-3.88930605122318e+01dB,8.78888193091102e+01°)
2.29158544398627e+02	(-3.94285011677287e+01dB,8.66858416141358e+01°)
2.34496332604373e+02	(-3.99570401603916e+01dB,8.54724084057767e+01°)
2.39958453869592e+02	(-4.04781935731889e+01dB,8.42480077030781e+01°)
2.45547804283278e+02	(-4.09914490908873e+01dB,8.30122565602979e+01°)
2.51267347393004e+02	(-4.14962668612726e+01dB,8.17649155370176e+01°)
2.57120115776235e+02	(-4.19920808505366e+01dB,8.05059033067300e+01°)
2.63109212648237e+02	(-4.24783007483700e+01dB,7.92353109684354e+01°)
2.69237813507448e+02	(-4.29543144710389e+01dB,7.79534155393418e+01°)
2.75509167819164e+02	(-4.34194912994649e+01dB,7.66606920243622e+01°)
2.81926600738453e+02	(-4.38731856737535e+01dB,7.53578233864847e+01°)
2.88493514873193e+02	(-4.43147416456161e+01dB,7.40457076892195e+01°)
2.95213392088182e+02	(-4.47434979659690e+01dB,7.27254616569367e+01°)
3.02089795351267e+02	(-4.51587937573305e+01dB,7.13984199098446e+01°)
3.09126370622479e+02	(-4.55599746906238e+01dB,7.00661291856263e+01°)
3.16326848787166e+02	(-4.59463995552220e+01dB,6.87303369654339e+01°)
3.23695047634161e+02	(-4.63174470815951e+01dB,6.73929740809430e+01°)
3.31234873880021e+02	(-4.66725228500336e+01dB,6.60561310901356e+01°)
3.38950325240425e+02	(-4.70110660990597e+01dB,6.47220284659197e+01°)
3.46845492549810e+02	(-4.73325562355232e+01dB,6.33929809316279e+01°)
3.54924561930387e+02	(-4.76365188468193e+01dB,6.20713565837342e+01°)
3.63191817011681e+02	(-4.79225310252220e+01dB,6.07595317435720e+01°)
3.71651641201767e+02	(-4.81902258351212e+01dB,5.94598427529839e+01°)
3.80308520011410e+02	(-4.84392957850605e+01dB,5.81745361503734e+01°)
3.89167043432340e+02	(-4.86694952059277e+01dB,5.69057188131044e+01°)
3.98231908370934e+02	(-4.88806414816304e+01dB,5.56553097144562e+01°)
4.07507921138568e+02	(-4.90726151257140e+01dB,5.44249949105974e+01°)
4.16999999999995e+02	(-4.92453587430778e+01dB,5.32161872458719e+01°)
4.26713177781069e+02	(-4.93988749569066e+01dB,5.20299920521421e+01°)
4.36652604537220e+02	(-4.95332234144238e+01dB,5.08671798363405e+01°)
4.46823550284076e+02	(-4.96485170092794e+01dB,4.97281666215141e+01°)
4.57231407791702e+02	(-4.97449174724773e+01dB,4.86130022550784e+01°)
4.67881695443913e+02	(-4.98226304879378e+01dB,4.75213666485007e+01°)
4.78780060164194e+02	(-4.98819004841504e+01dB,4.64525735876988e+01°)
4.89932280409778e+02	(-4.99230052415974e+01dB,4.54055814714009e+01°)
5.01344269235455e+02	(-4.99462504387959e+01dB,4.43790101085423e+01°)
5.13022077428757e+02	(-4.99519642400253e+01dB,4.33711625427008e+01°)
5.24971896718161e+02	(-4.99404920070516e+01dB,4.23800507732921e+01°)
5.37200063056030e+02	(-4.99121911970430e+01dB,4.14034242067123e+01°)
5.49713059978015e+02	(-4.98674264905795e+01dB,4.04387996890772e+01°)
5.62517522040712e+02	(-4.98065651779113e+01dB,3.94834920364584e+01°)
5.75620238339396e+02	(-4.97299728187300e+01dB,3.85346440779724e+01°)
5.89028156107681e+02	(-4.96380091806441e+01dB,3.75892553508765e+01°)
6.00000000000000e+02	(-4.95534373378066e+01dB,3.68319069723045e+01°)
